,Account Number,Transaction Date,Value,Current Balance
6341,77010964,2023-02-11,85.0,946.26
2217,77017650,2023-01-31,0.0,699.24
170,77017650,2023-02-01,-103.04,596.2
5004,77017650,2023-02-03,121.15,717.35
171,77017650,2023-02-04,-92.05,625.3
5005,77017650,2023-02-07,38.41,663.71
5006,77017650,2023-02-07,121.9,785.61
172,77017650,2023-02-08,-104.18,681.4300000000001
5007,77017650,2023-02-08,96.4,777.83
174,77017650,2023-02-12,-95.8,682.03
173,77017650,2023-02-12,-57.5,624.53
175,77017650,2023-02-13,-56.42,568.11
5008,77017650,2023-02-13,98.44,666.55
176,77017650,2023-02-14,-116.74,549.81
177,77017650,2023-02-14,-49.55,500.26
5009,77017650,2023-02-14,113.46,613.72
2218,77026279,2023-01-31,0.0,126.05
6036,77026279,2023-02-05,-39.2,86.85
6894,77026279,2023-02-06,101.4,188.25
6895,77026279,2023-02-08,36.78,225.03
6037,77026279,2023-02-09,-105.04,119.99
6896,77026279,2023-02-12,1640.8,1760.79
6038,77026279,2023-02-13,-136.98,1623.81
6897,77026279,2023-02-13,101.58,1725.3899999999999
2219,77207452,2023-01-31,0.0,696.83
5086,77207452,2023-02-04,35.68,732.51
5084,77207452,2023-02-04,65.13,797.6400000000001
5085,77207452,2023-02-04,104.45,902.09
8041,77207452,2023-02-09,-77.75,824.34
8042,77207452,2023-02-10,-1975.6,-1151.2599999999998
8043,77207452,2023-02-10,-104.39,-1255.65
8044,77207452,2023-02-11,-531.4,-1787.0500000000002
8045,77207452,2023-02-11,-482.1,-2269.15
5087,77207452,2023-02-11,150.26,-2118.89
2220,77241606,2023-01-31,0.0,761.38
2295,77241606,2023-02-02,-106.05,655.33
2296,77241606,2023-02-07,-97.26,558.0699999999999
7599,77241606,2023-02-07,174.77,732.84
2297,77241606,2023-02-08,-84.11,648.73
2298,77241606,2023-02-09,-5.59,643.14
7600,77241606,2023-02-12,77.9,721.04
7601,77241606,2023-02-12,141.01,862.05
2221,77243259,2023-01-31,0.0,614.86
395,77243259,2023-02-01,-106.89,507.97
1871,77243259,2023-02-01,86.97,594.94
1872,77243259,2023-02-02,86.62,681.5600000000001
396,77243259,2023-02-08,-164.7,516.86
1873,77243259,2023-02-08,97.07,613.9300000000001
1874,77243259,2023-02-10,90.2,704.13
1875,77243259,2023-02-12,123.95,828.08
2222,77289104,2023-01-31,0.0,737.08
4536,77289104,2023-02-03,145.14,882.22
4537,77289104,2023-02-06,134.08,1016.3000000000001
4538,77289104,2023-02-07,67.04,1083.3400000000001
8306,77289104,2023-02-10,-148.04,935.3000000000001
4539,77289104,2023-02-13,93.21,1028.51
2223,77342574,2023-01-31,0.0,907.34
1956,77342574,2023-02-01,-115.41,791.9300000000001
1957,77342574,2023-02-02,-1774.7,-982.7700000000001
1959,77342574,2023-02-02,-1666.0,-2648.77
1958,77342574,2023-02-02,-132.64,-2781.41
2976,77342574,2023-02-02,24.05,-2757.36
1960,77342574,2023-02-04,-127.8,-2885.16
1961,77342574,2023-02-10,-187.69,-3072.85
2977,77342574,2023-02-13,211.13,-2861.72
1962,77342574,2023-02-14,-130.66,-2992.38
1963,77342574,2023-02-14,-40.73,-3033.11
2978,77342574,2023-02-14,114.72,-2918.39
2224,77377150,2023-01-31,0.0,673.03
1437,77377150,2023-02-01,-8.07,664.9599999999999
1438,77377150,2023-02-06,-144.03,520.93
1439,77377150,2023-02-08,-112.44,408.49
1440,77377150,2023-02-11,-139.56,268.92999999999995
1441,77377150,2023-02-12,-791.8,-522.8700000000001
2225,77379844,2023-01-31,0.0,32.65
3196,77379844,2023-02-02,55.08,87.72999999999999
3916,77379844,2023-02-03,-139.16,-51.43
3917,77379844,2023-02-04,-137.7,-189.12999999999997
3197,77379844,2023-02-06,136.6,-52.52999999999998
3918,77379844,2023-02-13,-37.83,-90.35999999999999
2226,77387016,2023-01-31,0.0,894.34
5972,77387016,2023-02-05,505.0,1399.3400000000001
5973,77387016,2023-02-14,707.3,2106.64
2227,77418940,2023-01-31,0.0,263.71
4653,77418940,2023-02-03,159.42,423.13
4654,77418940,2023-02-04,127.76,550.89
6520,77418940,2023-02-05,-83.83,467.05999999999995
6521,77418940,2023-02-05,-37.76,429.29999999999995
4655,77418940,2023-02-10,92.09,521.39
6522,77418940,2023-02-11,-187.53,333.86
6523,77418940,2023-02-11,-130.61,203.24999999999997
6524,77418940,2023-02-11,-80.51,122.73999999999995
4656,77418940,2023-02-11,1012.8,1135.54
2228,77447018,2023-01-31,0.0,754.64
4312,77447018,2023-02-03,-56.34,698.3
4314,77447018,2023-02-08,-163.05,535.25
4313,77447018,2023-02-08,-59.47,475.78
4315,77447018,2023-02-10,-123.76,352.02
8358,77447018,2023-02-10,159.2,511.21999999999997
4317,77447018,2023-02-11,-147.81,363.40999999999997
4316,77447018,2023-02-11,-50.07,313.34
2229,77504884,2023-01-31,0.0,221.03
1745,77504884,2023-02-01,695.3,916.3299999999999
1746,77504884,2023-02-07,122.99,1039.32
7833,77504884,2023-02-08,-43.89,995.43
1748,77504884,2023-02-08,92.11,1087.54
1747,77504884,2023-02-08,108.51,1196.05
7834,77504884,2023-02-12,-118.61,1077.44
7835,77504884,2023-02-12,-51.05,1026.3899999999999
2230,77551209,2023-01-31,0.0,7.33
5833,77551209,2023-02-04,1795.8,1803.1299999999999
6626,77551209,2023-02-05,-69.16,1733.9699999999998
5835,77551209,2023-02-09,136.79,1870.7599999999998
5834,77551209,2023-02-09,666.4,2537.16
6627,77551209,2023-02-11,-573.2,1963.9599999999998
6628,77551209,2023-02-13,-104.56,1859.3999999999999
2231,77554032,2023-01-31,0.0,646.5
3702,77554032,2023-02-02,-124.34,522.16
2751,77554032,2023-02-02,45.75,567.91
2752,77554032,2023-02-04,58.86,626.77
3703,77554032,2023-02-07,-1029.9,-403.1300000000001
3704,77554032,2023-02-07,-198.21,-601.3400000000001
3706,77554032,2023-02-10,-101.72,-703.0600000000002
3705,77554032,2023-02-10,-23.96,-727.0200000000002
2232,77587664,2023-01-31,0.0,769.43
5153,77587664,2023-02-04,-72.49,696.9399999999999
5154,77587664,2023-02-05,-90.66,606.28
6786,77587664,2023-02-06,51.05,657.3299999999999
6785,77587664,2023-02-06,154.81,812.14
5155,77587664,2023-02-07,-33.35,778.79
5156,77587664,2023-02-09,-89.39,689.4
6787,77587664,2023-02-12,72.94,762.3399999999999
2233,77646359,2023-01-31,0.0,434.93
8445,77646359,2023-02-11,43.47,478.4
2234,77668890,2023-01-31,0.0,804.88
2824,77668890,2023-02-02,-103.44,701.44
2825,77668890,2023-02-03,-101.3,600.14
4678,77668890,2023-02-03,590.1,1190.24
2826,77668890,2023-02-05,-149.93,1040.31
2827,77668890,2023-02-10,-120.91,919.4
2828,77668890,2023-02-11,-174.4,745.0
2829,77668890,2023-02-13,-98.34,646.66
2830,77668890,2023-02-14,-33.09,613.5699999999999
2831,77668890,2023-02-14,-18.83,594.74
4680,77668890,2023-02-14,18.83,613.5699999999999
4679,77668890,2023-02-14,132.75,746.3199999999999
2235,77688406,2023-01-31,0.0,224.2
6162,77688406,2023-02-05,49.84,274.03999999999996
7159,77688406,2023-02-06,-16.5,257.53999999999996
6163,77688406,2023-02-07,1516.3,1773.84
7160,77688406,2023-02-08,-140.07,1633.77
6164,77688406,2023-02-10,95.08,1728.85
7161,77688406,2023-02-14,-101.1,1627.75
2236,77717508,2023-01-31,0.0,493.27
610,77717508,2023-02-01,-173.96,319.30999999999995
611,77717508,2023-02-03,-73.31,245.99999999999997
5289,77717508,2023-02-04,119.83,365.83
5290,77717508,2023-02-12,99.41,465.23999999999995
5292,77717508,2023-02-12,110.26,575.5
5291,77717508,2023-02-12,125.62,701.12
2237,77722115,2023-01-31,0.0,735.94
1793,77722115,2023-02-01,-160.76,575.1800000000001
1794,77722115,2023-02-02,-130.9,444.2800000000001
4777,77722115,2023-02-03,129.36,573.6400000000001
1795,77722115,2023-02-05,-138.32,435.32000000000005
4778,77722115,2023-02-05,80.56,515.8800000000001
4779,77722115,2023-02-05,92.6,608.48
4780,77722115,2023-02-06,134.96,743.44
1796,77722115,2023-02-07,-204.81,538.6300000000001
4781,77722115,2023-02-09,178.61,717.2400000000001
1797,77722115,2023-02-14,-142.86,574.3800000000001
2238,77737443,2023-01-31,0.0,220.7
4086,77737443,2023-02-03,-115.87,104.82999999999998
4087,77737443,2023-02-04,-187.19,-82.36000000000001
6861,77737443,2023-02-06,103.08,20.71999999999997
6862,77737443,2023-02-07,44.02,64.73999999999998
6863,77737443,2023-02-11,73.94,138.67999999999998
6864,77737443,2023-02-12,11.78,150.45999999999998
6865,77737443,2023-02-12,93.78,244.23999999999998
2239,77792490,2023-01-31,0.0,822.76
1500,77792490,2023-02-01,-150.38,672.38
4558,77792490,2023-02-03,122.22,794.6
1501,77792490,2023-02-04,-133.46,661.14
1502,77792490,2023-02-04,-123.43,537.71
4559,77792490,2023-02-06,124.17,661.88
1503,77792490,2023-02-11,-92.62,569.26
1504,77792490,2023-02-11,-89.5,479.76
4560,77792490,2023-02-12,132.28,612.04
4561,77792490,2023-02-13,111.75,723.79
2240,77797288,2023-01-31,0.0,199.97
3491,77797288,2023-02-02,-68.63,131.34
6137,77797288,2023-02-05,1852.7,1984.0400000000002
3492,77797288,2023-02-12,-108.19,1875.85
6138,77797288,2023-02-12,1808.9,3684.7499999999995
2241,77802960,2023-01-31,0.0,157.47
6713,77802960,2023-02-06,-156.97,0.5
6714,77802960,2023-02-07,-106.8,-106.29999999999998
8679,77802960,2023-02-14,140.97,34.66999999999999
2242,77838890,2023-01-31,0.0,951.16
1582,77838890,2023-02-01,85.61,1036.77
1583,77838890,2023-02-10,812.8,1849.57
8477,77838890,2023-02-11,-11.3,1838.27
1584,77838890,2023-02-13,101.4,1939.67
1585,77838890,2023-02-14,56.24,1995.9099999999999
2243,77841390,2023-01-31,0.0,673.82
5734,77841390,2023-02-04,-81.91,591.9100000000001
5735,77841390,2023-02-07,-98.66,493.25000000000006
7741,77841390,2023-02-08,1908.7,2401.9500000000003
5736,77841390,2023-02-12,-151.37,2250.5800000000004
5737,77841390,2023-02-13,-61.83,2188.75
5738,77841390,2023-02-14,-44.44,2144.31
2244,77847751,2023-01-31,0.0,850.14
8038,77847751,2023-02-09,-74.39,775.75
8039,77847751,2023-02-10,-195.79,579.96
8649,77847751,2023-02-13,26.0,605.96
8040,77847751,2023-02-14,-302.7,303.26
2245,77867306,2023-01-31,0.0,907.96
6798,77867306,2023-02-06,-168.93,739.03
6799,77867306,2023-02-09,-787.2,-48.17000000000007
6800,77867306,2023-02-09,-190.68,-238.85000000000014
6801,77867306,2023-02-11,-851.2,-1090.0500000000002
8604,77867306,2023-02-12,76.15,-1013.9000000000001
6802,77867306,2023-02-14,-69.99,-1083.89
2246,77880852,2023-01-31,0.0,550.69
2578,77880852,2023-02-02,179.67,730.36
4637,77880852,2023-02-03,-113.03,617.33
2579,77880852,2023-02-04,55.7,673.0300000000001
2580,77880852,2023-02-04,1649.2,2322.23
4638,77880852,2023-02-06,-140.03,2182.2
2581,77880852,2023-02-07,81.45,2263.65
4639,77880852,2023-02-10,-103.62,2160.0299999999997
2582,77880852,2023-02-10,47.22,2207.25
2583,77880852,2023-02-12,68.38,2275.63
2247,77911836,2023-01-31,0.0,87.75
3053,77911836,2023-02-02,-51.61,36.14
3054,77911836,2023-02-03,-622.9,-586.76
3750,77911836,2023-02-03,46.29,-540.47
3055,77911836,2023-02-06,-114.33,-654.8
3751,77911836,2023-02-08,99.5,-555.3
2248,77913078,2023-01-31,0.0,885.96
709,77913078,2023-02-01,14.22,900.1800000000001
710,77913078,2023-02-02,93.5,993.6800000000001
4975,77913078,2023-02-03,-193.29,800.3900000000001
711,77913078,2023-02-10,43.52,843.9100000000001
712,77913078,2023-02-12,154.82,998.73
2249,77917083,2023-01-31,0.0,929.41
5465,77917083,2023-02-04,135.89,1065.3
6374,77917083,2023-02-05,-78.8,986.5
5466,77917083,2023-02-08,1119.6,2106.1
2250,77931114,2023-01-31,0.0,480.52
578,77931114,2023-02-01,57.95,538.47
579,77931114,2023-02-05,64.41,602.88
6936,77931114,2023-02-06,-67.96,534.92
6937,77931114,2023-02-07,-99.87,435.04999999999995
6938,77931114,2023-02-09,-82.99,352.06
6939,77931114,2023-02-11,-181.51,170.55
6940,77931114,2023-02-12,-1041.9,-871.3500000000001
2251,77966293,2023-01-31,0.0,904.28
4221,77966293,2023-02-03,-77.0,827.28
5372,77966293,2023-02-04,44.5,871.78
5373,77966293,2023-02-05,81.21,952.99
5374,77966293,2023-02-06,22.54,975.53
5375,77966293,2023-02-08,96.66,1072.19
5376,77966293,2023-02-08,132.99,1205.1799999999998
4222,77966293,2023-02-12,-134.41,1070.77
4223,77966293,2023-02-13,-81.41,989.36
5377,77966293,2023-02-14,100.41,1089.77
2252,77980498,2023-01-31,0.0,893.87
105,77980498,2023-02-01,-102.31,791.56
106,77980498,2023-02-01,-81.36,710.2
107,77980498,2023-02-01,-50.55,659.65
108,77980498,2023-02-04,-46.96,612.69
8285,77980498,2023-02-10,819.0,1431.69
8286,77980498,2023-02-11,36.07,1467.76
2253,78004131,2023-01-31,0.0,723.24
94,78004131,2023-02-01,-34.17,689.07
95,78004131,2023-02-04,-37.75,651.32
96,78004131,2023-02-07,-12.69,638.63
97,78004131,2023-02-08,-1245.5,-606.8699999999999
8265,78004131,2023-02-10,156.94,-449.92999999999984
2254,78047487,2023-01-31,0.0,417.33
8600,78047487,2023-02-13,-61.15,356.18
2255,78065026,2023-01-31,0.0,356.26
2832,78065026,2023-02-02,-80.01,276.25
2833,78065026,2023-02-05,-41.55,234.7
2834,78065026,2023-02-07,-75.46,159.24
7970,78065026,2023-02-09,38.34,197.57999999999998
2835,78065026,2023-02-13,-194.21,3.3700000000000045
2256,78072161,2023-01-31,0.0,914.19
1309,78072161,2023-02-01,-76.69,837.5
4214,78072161,2023-02-03,70.99,908.49
1310,78072161,2023-02-05,-175.05,733.44
1311,78072161,2023-02-06,-118.48,614.96
4215,78072161,2023-02-07,111.08,726.0400000000001
1312,78072161,2023-02-11,-102.26,623.78
2257,78076137,2023-01-31,0.0,290.47
641,78076137,2023-02-01,128.93,419.40000000000003
2815,78076137,2023-02-02,-45.75,373.65000000000003
2816,78076137,2023-02-04,-130.12,243.53000000000003
642,78076137,2023-02-04,1231.2,1474.73
2817,78076137,2023-02-05,-357.9,1116.83
2818,78076137,2023-02-10,-171.22,945.61
643,78076137,2023-02-12,78.91,1024.52
2819,78076137,2023-02-13,-734.3,290.22
644,78076137,2023-02-13,115.5,405.72
2258,78129803,2023-01-31,0.0,233.76
4926,78129803,2023-02-03,-168.33,65.42999999999998
3955,78129803,2023-02-03,38.61,104.03999999999996
3956,78129803,2023-02-05,540.8,644.8399999999999
4927,78129803,2023-02-08,-154.46,490.3799999999999
3957,78129803,2023-02-11,35.03,525.4099999999999
4928,78129803,2023-02-12,-122.36,403.0499999999999
3958,78129803,2023-02-12,146.81,549.8599999999999
4929,78129803,2023-02-13,-79.84,470.01999999999987
4930,78129803,2023-02-13,-41.75,428.26999999999987
2259,78133064,2023-01-31,0.0,103.96
2526,78133064,2023-02-02,-156.52,-52.56000000000002
2763,78133064,2023-02-02,103.44,50.87999999999998
2764,78133064,2023-02-03,1935.5,1986.38
2765,78133064,2023-02-10,129.69,2116.07
2527,78133064,2023-02-12,-100.06,2016.0100000000002
2767,78133064,2023-02-12,149.27,2165.28
2766,78133064,2023-02-12,177.52,2342.8
2260,78167719,2023-01-31,0.0,969.06
3968,78167719,2023-02-03,-130.91,838.15
4766,78167719,2023-02-03,53.43,891.5799999999999
4767,78167719,2023-02-04,71.57,963.15
4768,78167719,2023-02-04,944.5,1907.65
3969,78167719,2023-02-07,-84.81,1822.84
4769,78167719,2023-02-07,142.95,1965.79
3970,78167719,2023-02-09,-63.95,1901.84
3971,78167719,2023-02-14,-147.72,1754.12
3972,78167719,2023-02-14,-110.42,1643.6999999999998
3973,78167719,2023-02-14,-97.06,1546.6399999999999
2261,78175956,2023-01-31,0.0,124.55
2457,78175956,2023-02-02,114.44,238.99
5224,78175956,2023-02-04,-74.84,164.14999999999998
2458,78175956,2023-02-06,106.31,270.46
5225,78175956,2023-02-09,-10.05,260.40999999999997
5226,78175956,2023-02-14,-61.34,199.07
2262,78184766,2023-01-31,0.0,98.1
6505,78184766,2023-02-05,-109.41,-11.310000000000002
6506,78184766,2023-02-08,-68.63,-79.94
7739,78184766,2023-02-08,43.9,-36.03999999999999
6507,78184766,2023-02-10,-75.51,-111.55000000000001
6508,78184766,2023-02-12,-76.71,-188.26000000000002
2263,78234498,2023-01-31,0.0,697.88
1212,78234498,2023-02-01,69.18,767.06
1213,78234498,2023-02-04,1369.6,2136.66
1214,78234498,2023-02-13,112.88,2249.54
2264,78257880,2023-01-31,0.0,933.22
4281,78257880,2023-02-03,97.96,1031.18
4279,78257880,2023-02-03,180.52,1211.7
4280,78257880,2023-02-03,753.5,1965.2
4282,78257880,2023-02-08,151.47,2116.67
8136,78257880,2023-02-09,-587.9,1528.77
4283,78257880,2023-02-09,548.3,2077.0699999999997
8137,78257880,2023-02-10,-31.28,2045.79
2265,78268704,2023-01-31,0.0,888.99
6231,78268704,2023-02-05,141.36,1030.35
6230,78268704,2023-02-05,997.4,2027.75
6232,78268704,2023-02-06,431.9,2459.6499999999996
7210,78268704,2023-02-07,-86.16,2373.49
7209,78268704,2023-02-07,-26.33,2347.16
7211,78268704,2023-02-13,-24.32,2322.84
2266,78296743,2023-01-31,0.0,406.97
1515,78296743,2023-02-01,-1888.2,-1481.23
1516,78296743,2023-02-02,-108.67,-1589.9
1517,78296743,2023-02-07,-94.27,-1684.1699999999998
1518,78296743,2023-02-08,-154.6,-1838.7700000000002
1519,78296743,2023-02-08,-36.72,-1875.49
7805,78296743,2023-02-08,96.34,-1779.1499999999999
1520,78296743,2023-02-09,-103.44,-1882.59
1522,78296743,2023-02-10,-143.84,-2026.43
1521,78296743,2023-02-10,-66.19,-2092.62
1523,78296743,2023-02-13,-334.9,-2427.5199999999995
7806,78296743,2023-02-13,62.36,-2365.16
2267,78303304,2023-01-31,0.0,921.4
4196,78303304,2023-02-03,-108.32,813.0799999999999
4197,78303304,2023-02-06,-91.58,721.5
7840,78303304,2023-02-08,130.43,851.9300000000001
2268,78343618,2023-01-31,0.0,30.43
726,78343618,2023-02-01,9.32,39.75
725,78343618,2023-02-01,80.43,120.18
3246,78343618,2023-02-02,-1193.3,-1073.12
727,78343618,2023-02-02,72.9,-1000.2199999999999
3247,78343618,2023-02-03,-1632.0,-2632.22
728,78343618,2023-02-08,107.47,-2524.75
729,78343618,2023-02-13,164.76,-2359.9900000000002
2269,78362587,2023-01-31,0.0,390.79
1284,78362587,2023-02-01,-1292.5,-901.71
1285,78362587,2023-02-02,-1499.9,-2401.61
3145,78362587,2023-02-02,142.45,-2259.1600000000003
1286,78362587,2023-02-04,-1510.5,-3769.66
1287,78362587,2023-02-04,-66.32,-3835.9800000000005
3146,78362587,2023-02-04,1266.4,-2569.58
1288,78362587,2023-02-07,-136.3,-2705.88
1289,78362587,2023-02-10,-25.41,-2731.29
3147,78362587,2023-02-10,35.64,-2695.65
1290,78362587,2023-02-12,-118.77,-2814.42
2270,78392456,2023-01-31,0.0,592.04
2196,78392456,2023-02-02,123.8,715.8399999999999
5149,78392456,2023-02-04,-41.13,674.7099999999999
2197,78392456,2023-02-05,65.73,740.4399999999999
5150,78392456,2023-02-07,-71.99,668.4499999999999
2198,78392456,2023-02-09,158.77,827.22
5151,78392456,2023-02-10,-222.4,604.8199999999999
2200,78392456,2023-02-11,94.31,699.13
2199,78392456,2023-02-11,205.44,904.5699999999999
2201,78392456,2023-02-12,108.51,1013.0799999999999
5152,78392456,2023-02-13,-42.54,970.54
2271,78395863,2023-01-31,0.0,458.24
1497,78395863,2023-02-01,168.34,626.58
2475,78395863,2023-02-02,-101.46,525.12
1498,78395863,2023-02-02,379.5,904.62
2476,78395863,2023-02-03,-153.58,751.04
2477,78395863,2023-02-09,-49.68,701.36
1499,78395863,2023-02-10,85.31,786.67
2478,78395863,2023-02-11,-126.78,659.89
2479,78395863,2023-02-12,-1619.3,-959.4100000000001
1500,78395863,2023-02-13,177.52,-781.8899999999999
2272,78493642,2023-01-31,0.0,748.98
3523,78493642,2023-02-02,-103.47,645.51
3524,78493642,2023-02-02,-54.11,591.4000000000001
2380,78493642,2023-02-02,53.59,644.99
2382,78493642,2023-02-07,65.6,710.59
2381,78493642,2023-02-07,113.23,823.82
2383,78493642,2023-02-07,185.02,1008.84
2384,78493642,2023-02-09,134.78,1143.62
2385,78493642,2023-02-10,167.69,1311.31
2386,78493642,2023-02-13,161.8,1473.1100000000001
2273,78501355,2023-01-31,0.0,910.42
5474,78501355,2023-02-04,1610.8,2521.22
5475,78501355,2023-02-07,210.28,2731.5
5476,78501355,2023-02-10,1038.8,3770.3
2274,78541427,2023-01-31,0.0,366.51
4447,78541427,2023-02-03,718.2,1084.71
7023,78541427,2023-02-06,-1751.6,-666.8899999999999
7022,78541427,2023-02-06,-981.9,-1648.7899999999997
4448,78541427,2023-02-07,76.58,-1572.2099999999998
7024,78541427,2023-02-09,-32.87,-1605.08
4449,78541427,2023-02-13,116.3,-1488.78
7025,78541427,2023-02-14,-95.3,-1584.08
2275,78580221,2023-01-31,0.0,271.94
175,78580221,2023-02-01,105.16,377.1
7048,78580221,2023-02-06,-121.13,255.97
7049,78580221,2023-02-12,-197.29,58.68000000000001
7050,78580221,2023-02-12,-96.6,-37.920000000000016
176,78580221,2023-02-14,119.48,81.56
2276,78584818,2023-01-31,0.0,723.21
3041,78584818,2023-02-02,122.42,845.63
3042,78584818,2023-02-03,119.02,964.6500000000001
3043,78584818,2023-02-07,124.55,1089.2
8206,78584818,2023-02-09,-56.03,1033.17
2277,78667134,2023-01-31,0.0,672.23
3178,78667134,2023-02-02,-93.09,579.14
3179,78667134,2023-02-03,-135.44,443.70000000000005
5081,78667134,2023-02-04,39.71,483.41
5082,78667134,2023-02-04,153.31,636.72
3180,78667134,2023-02-08,-97.07,539.6500000000001
3181,78667134,2023-02-13,-55.07,484.58000000000004
5083,78667134,2023-02-13,77.77,562.35
3182,78667134,2023-02-14,-68.56,493.79
2278,78673350,2023-01-31,0.0,307.25
4932,78673350,2023-02-03,74.72,381.97
4933,78673350,2023-02-08,112.44,494.40999999999997
8076,78673350,2023-02-09,-137.17,357.24
4934,78673350,2023-02-14,18.62,375.86
2279,78716149,2023-01-31,0.0,658.83
1317,78716149,2023-02-01,-49.84,608.99
1318,78716149,2023-02-02,-184.29,424.70000000000005
6838,78716149,2023-02-06,38.7,463.40000000000003
6839,78716149,2023-02-08,40.13,503.5300000000001
1319,78716149,2023-02-10,-106.03,397.50000000000006
6840,78716149,2023-02-14,85.81,483.31000000000006
2280,78767161,2023-01-31,0.0,248.42
1442,78767161,2023-02-01,-115.41,133.01
1443,78767161,2023-02-02,-133.59,-0.5800000000000125
3201,78767161,2023-02-02,22.54,21.95999999999998
1444,78767161,2023-02-05,-185.3,-163.34
1445,78767161,2023-02-06,-69.84,-233.18000000000004
3202,78767161,2023-02-06,8.04,-225.14000000000001
3203,78767161,2023-02-08,110.07,-115.07000000000002
3204,78767161,2023-02-11,75.14,-39.930000000000035
1446,78767161,2023-02-14,-103.18,-143.11000000000004
2281,78773905,2023-01-31,0.0,511.78
8352,78773905,2023-02-10,-189.51,322.27
8353,78773905,2023-02-11,-1104.5,-782.23
8354,78773905,2023-02-12,-51.02,-833.25
8565,78773905,2023-02-12,116.83,-716.4200000000001
8355,78773905,2023-02-13,-38.13,-754.55
2282,78807944,2023-01-31,0.0,442.48
2085,78807944,2023-02-01,-90.9,351.58000000000004
2086,78807944,2023-02-04,-134.34,217.24
6663,78807944,2023-02-06,141.23,358.47
6664,78807944,2023-02-07,226.83,585.3
2087,78807944,2023-02-08,-9.19,576.11
6665,78807944,2023-02-10,152.17,728.28
2088,78807944,2023-02-12,-169.34,558.94
2089,78807944,2023-02-12,-75.44,483.5
2090,78807944,2023-02-13,-161.8,321.7
6666,78807944,2023-02-13,92.53,414.23
2283,78844183,2023-01-31,0.0,194.7
2854,78844183,2023-02-02,-12.35,182.35
2855,78844183,2023-02-05,-181.42,0.9300000000000068
2856,78844183,2023-02-06,-132.29,-131.35999999999996
2857,78844183,2023-02-12,-50.34,-181.7
2858,78844183,2023-02-13,-101.09,-282.79
2284,78905675,2023-01-31,0.0,11.18
948,78905675,2023-02-01,-84.08,-72.9
949,78905675,2023-02-04,-138.04,-210.94
950,78905675,2023-02-05,-101.84,-312.78
7715,78905675,2023-02-08,53.66,-259.11999999999995
7716,78905675,2023-02-08,100.85,-158.26999999999998
7714,78905675,2023-02-08,129.7,-28.57
7717,78905675,2023-02-09,35.18,6.609999999999999
7718,78905675,2023-02-10,11.07,17.68
951,78905675,2023-02-13,-79.92,-62.24
952,78905675,2023-02-13,-48.01,-110.25
2285,78913378,2023-01-31,0.0,378.08
1268,78913378,2023-02-01,-84.25,293.83
1269,78913378,2023-02-03,-127.62,166.20999999999998
1270,78913378,2023-02-04,-143.88,22.329999999999984
5838,78913378,2023-02-04,68.87,91.19999999999999
1271,78913378,2023-02-05,-58.45,32.75
1272,78913378,2023-02-06,-711.2,-678.45
5839,78913378,2023-02-08,146.5,-531.95
1273,78913378,2023-02-12,-85.39,-617.3399999999999
1274,78913378,2023-02-12,-72.09,-689.4300000000001
2286,78927989,2023-01-31,0.0,825.23
3558,78927989,2023-02-02,22.64,847.87
6395,78927989,2023-02-05,-1174.8,-326.92999999999984
6396,78927989,2023-02-05,-60.35,-387.27999999999975
6397,78927989,2023-02-07,-105.18,-492.4599999999998
3559,78927989,2023-02-09,153.45,-339.00999999999976
3560,78927989,2023-02-09,217.27,-121.73999999999978
6398,78927989,2023-02-11,-148.81,-270.5499999999997
3561,78927989,2023-02-12,66.32,-204.2299999999998
3563,78927989,2023-02-13,52.26,-151.9699999999998
3562,78927989,2023-02-13,66.55,-85.41999999999985
6400,78927989,2023-02-14,-34.84,-120.25999999999988
6399,78927989,2023-02-14,-31.7,-151.9599999999998
2287,78945298,2023-01-31,0.0,609.68
4286,78945298,2023-02-03,100.81,710.49
4287,78945298,2023-02-04,1320.2,2030.69
4288,78945298,2023-02-05,115.53,2146.22
4289,78945298,2023-02-05,119.75,2265.97
7341,78945298,2023-02-07,-194.01,2071.96
4290,78945298,2023-02-07,883.6,2955.56
4291,78945298,2023-02-08,58.82,3014.3799999999997
7342,78945298,2023-02-09,-115.06,2899.3199999999997
2288,78953379,2023-01-31,0.0,45.3
3514,78953379,2023-02-02,-181.56,-136.26
3515,78953379,2023-02-05,-325.0,-461.26
6480,78953379,2023-02-05,53.54,-407.71999999999997
6481,78953379,2023-02-10,80.36,-327.35999999999996
6482,78953379,2023-02-12,53.57,-273.78999999999996
6483,78953379,2023-02-12,85.93,-187.86
3516,78953379,2023-02-14,-63.74,-251.59999999999997
2289,79015773,2023-01-31,0.0,706.11
4870,79015773,2023-02-03,-74.72,631.39
8260,79015773,2023-02-10,111.05,742.44
8261,79015773,2023-02-11,74.36,816.8
4871,79015773,2023-02-12,-95.84,720.96
4872,79015773,2023-02-12,-91.81,629.15
8262,79015773,2023-02-13,39.15,668.3
8263,79015773,2023-02-14,118.75,787.05
2290,79033058,2023-01-31,0.0,97.12
343,79033058,2023-02-01,-167.53,-70.41
344,79033058,2023-02-02,-117.49,-187.89999999999998
5048,79033058,2023-02-04,1454.9,1267.0
345,79033058,2023-02-09,-1504.7,-237.69999999999993
5049,79033058,2023-02-12,68.89,-168.80999999999995
346,79033058,2023-02-13,-47.82,-216.62999999999994
2291,79036903,2023-01-31,0.0,491.23
